conv_id,Original_Labels,Top_3_Emotion_Pred,1st_Emotion_Pred,2nd_Emotion_Pred,3rd_Emotion_Pred,Pred_Emo_Position
hit:10753_conv:21506,content,"['happy', 'relaxed', 'lucky']",happy,relaxed,lucky,
hit:12395_conv:24790,anticipating,"['excited', 'hopeful', 'wistful']",excited,hopeful,wistful,
hit:11428_conv:22856,embarrassed,"['embarrassed', 'ashamed', 'mortified']",embarrassed,ashamed,mortified,1.0
hit:1980_conv:3960,grateful,"['grateful', 'content', 'loving']",grateful,content,loving,1.0
hit:6117_conv:12235,apprehensive,"['anxious', 'relieved', 'content']",anxious,relieved,content,
hit:1460_conv:2921,prepared,"['content', 'hopeful', 'amused']",content,hopeful,amused,
hit:6403_conv:12807,apprehensive,"['afraid', 'anxious', 'reluctant']",afraid,anxious,reluctant,
hit:2340_conv:4680,anxious,"['anxious', ' hopeful', ' worried']",anxious,hopeful,worried,1.0
hit:10195_conv:20391,devastated,"['anxious', ' regretful', ' concerned']",anxious,regretful,concerned,
hit:3909_conv:7819,furious,"['angry', 'frustrated', 'surprised']",angry,frustrated,surprised,
hit:1346_conv:2693,devastated,"['devastated', ' upset', ' hopeful']",devastated,upset,hopeful,1.0
hit:2417_conv:4834,prepared,"['relieved', 'anxious', 'grateful']",relieved,anxious,grateful,
hit:8397_conv:16794,excited,"['excited', 'happy', 'anticipating']",excited,happy,anticipating,1.0
hit:12146_conv:24292,embarrassed,"['embarrassed', 'curious', 'anxious']",embarrassed,curious,anxious,1.0
hit:7394_conv:14789,apprehensive,"['frustrated', ' scared', ' confused']",frustrated,scared,confused,
hit:11392_conv:22784,impressed,"['proud', ' impressed', ' supportive']",proud,impressed,supportive,2.0
hit:3724_conv:7448,caring,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,
hit:638_conv:1276,content,"['content', 'hopeful', 'satisfied']",content,hopeful,satisfied,1.0
hit:11082_conv:22164,trusting,"['grateful', 'safe', 'anxious']",grateful,safe,anxious,
hit:2073_conv:4146,faithful,"['worried', 'faithful', 'amused']",worried,faithful,amused,2.0
hit:5338_conv:10676,impressed,"['proud', 'happy', 'excited']",proud,happy,excited,
hit:8503_conv:17006,trusting,"['betrayed', ' disappointed', ' angry']",betrayed,disappointed,angry,
hit:2947_conv:5894,content,"['content', 'satisfied', 'hopeful']",content,satisfied,hopeful,1.0
hit:11082_conv:22165,anxious,"['anxious', ' hopeful', ' impatient']",anxious,hopeful,impatient,1.0
hit:5876_conv:11753,devastated,"['sad', 'angry', 'betrayed']",sad,angry,betrayed,
hit:7099_conv:14199,sad,"['devastated', 'sad', 'sympathetic']",devastated,sad,sympathetic,2.0
hit:9350_conv:18700,surprised,"['happy', 'excited', 'grateful']",happy,excited,grateful,
hit:971_conv:1942,anxious,"['anxious', 'annoyed', 'curious']",anxious,annoyed,curious,1.0
hit:1200_conv:2400,disappointed,"['disappointed', 'annoyed', 'suspicious']",disappointed,annoyed,suspicious,1.0
hit:5858_conv:11717,sad,"['disappointed', ' hopeful', ' frustrated']",disappointed,hopeful,frustrated,
hit:6230_conv:12461,lonely,"['lonely', 'grateful', 'relieved']",lonely,grateful,relieved,1.0
hit:11743_conv:23487,content,"['content', 'happy', 'grateful']",content,happy,grateful,1.0
hit:1293_conv:2587,embarrassed,"['embarrassed', ' humiliated', ' annoyed']",embarrassed,humiliated,annoyed,1.0
hit:11837_conv:23674,sad,"['devastated', 'sad', 'sympathetic']",devastated,sad,sympathetic,2.0
hit:998_conv:1997,terrified,"['terrified', ' anxious', ' relieved']",terrified,anxious,relieved,1.0
hit:2551_conv:5102,grateful,"['grateful', ' relieved', ' proud']",grateful,relieved,proud,1.0
hit:6334_conv:12668,impressed,"['excited', ' impressed', ' curious']",excited,impressed,curious,2.0
hit:7077_conv:14155,guilty,"['guilty', 'anxious', 'relieved']",guilty,anxious,relieved,1.0
hit:1838_conv:3677,angry,"['angry', 'sad', 'frustrated']",angry,sad,frustrated,1.0
hit:8120_conv:16240,annoyed,"['annoyed', ' surprised', ' unsure']",annoyed,surprised,unsure,1.0
hit:11923_conv:23846,anticipating,"['excited', 'happy', 'curious']",excited,happy,curious,
hit:5208_conv:10417,embarrassed,"['embarrassed', 'awkward', 'surprised']",embarrassed,awkward,surprised,1.0
hit:7509_conv:15018,sentimental,"['nostalgic', 'hopeful', 'happy']",nostalgic,hopeful,happy,
hit:4801_conv:9602,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,angry,frustrated,1.0
hit:5267_conv:10535,lonely,"['devastated', 'sad', 'comforting']",devastated,sad,comforting,
hit:7194_conv:14389,sad,"['sad', 'sympathetic', 'concerned']",sad,sympathetic,concerned,1.0
hit:5910_conv:11821,furious,"['angry', 'anxious', 'confused']",angry,anxious,confused,
hit:9815_conv:19630,guilty,"['guilty', 'grateful', 'relieved']",guilty,grateful,relieved,1.0
hit:12258_conv:24517,annoyed,"['annoyed', 'sad', 'frustrated']",annoyed,sad,frustrated,1.0
hit:5422_conv:10845,nostalgic,"['nostalgic', ' happy', ' hopeful']",nostalgic,happy,hopeful,1.0
hit:7495_conv:14991,proud,"['disappointed', ' proud', ' amused']",disappointed,proud,amused,2.0
hit:778_conv:1557,nostalgic,"['nostalgic', ' happy', ' hopeful']",nostalgic,happy,hopeful,1.0
hit:3560_conv:7120,devastated,"['surprised', 'disappointed', 'frustrated']",surprised,disappointed,frustrated,
hit:4397_conv:8794,surprised,"['excited', 'scared', 'proud']",excited,scared,proud,
hit:1375_conv:2750,prepared,"['worried', ' relieved', ' annoyed']",worried,relieved,annoyed,
hit:2248_conv:4497,disgusted,"['disgusted', ' regretful', ' annoyed']",disgusted,regretful,annoyed,1.0
hit:7263_conv:14526,disgusted,"['disgusted', 'embarrassed', 'amused']",disgusted,embarrassed,amused,1.0
hit:7597_conv:15195,proud,"['excited', 'happy', 'humorous']",excited,happy,humorous,
hit:8155_conv:16310,sad,"['compassionate', ' sad', ' caring']",compassionate,sad,caring,2.0
hit:10872_conv:21745,furious,"['embarrassed', 'concerned', 'sad']",embarrassed,concerned,sad,
hit:1455_conv:2910,embarrassed,"['surprised', 'embarrassed', 'amused']",surprised,embarrassed,amused,2.0
hit:2159_conv:4319,faithful,"['proud', ' grateful', ' loyal']",proud,grateful,loyal,
hit:4198_conv:8396,hopeful,"['disappointed', ' hopeful', ' relieved']",disappointed,hopeful,relieved,2.0
hit:2045_conv:4091,apprehensive,"['anxious', 'relieved', 'hopeful']",anxious,relieved,hopeful,
hit:4160_conv:8321,guilty,"['guilty', 'relieved', 'sad']",guilty,relieved,sad,1.0
hit:9471_conv:18943,devastated,"['disappointed', 'anxious', 'frustrated']",disappointed,anxious,frustrated,
hit:10927_conv:21855,embarrassed,"['embarrassed', ' horrified', ' grateful']",embarrassed,horrified,grateful,1.0
hit:6581_conv:13163,trusting,"['devastated', 'sad', 'betrayed']",devastated,sad,betrayed,
hit:10631_conv:21262,terrified,"['afraid', 'surprised', 'relieved']",afraid,surprised,relieved,
hit:7293_conv:14586,impressed,"['excited', ' proud', ' curious']",excited,proud,curious,
hit:8746_conv:17493,terrified,"['worried', 'guilty', 'sad']",worried,guilty,sad,
hit:4133_conv:8267,confident,"['hopeful', 'encouraged', 'grateful']",hopeful,encouraged,grateful,
hit:7049_conv:14099,joyful,"['excited', 'jealous', 'happy']",excited,jealous,happy,
hit:8266_conv:16533,caring,"['worried', 'grateful', 'content']",worried,grateful,content,
hit:9414_conv:18829,furious,"['angry', 'annoyed', 'relieved']",angry,annoyed,relieved,
hit:3162_conv:6325,confident,"['hopeful', 'guilty', 'relatable']",hopeful,guilty,relatable,
hit:5635_conv:11270,apprehensive,"['worried', 'sad', 'hopeful']",worried,sad,hopeful,
hit:2976_conv:5953,disappointed,"['disappointed', 'concerned', 'sad']",disappointed,concerned,sad,1.0
hit:5424_conv:10849,proud,"['excited', 'happy', 'proud']",excited,happy,proud,3.0
hit:6203_conv:12406,grateful,"['proud', ' hopeful', ' envious']",proud,hopeful,envious,
hit:7151_conv:14303,grateful,"['surprised', ' grateful', ' relieved']",surprised,grateful,relieved,2.0
hit:4740_conv:9480,angry,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,1.0
hit:5854_conv:11708,impressed,"['relieved', ' hopeful', ' proud']",relieved,hopeful,proud,
hit:6351_conv:12703,annoyed,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,2.0
hit:2918_conv:5837,confident,"['proud', 'confident', 'amused']",proud,confident,amused,2.0
hit:4928_conv:9856,embarrassed,"['embarrassed', ' amused', ' caring']",embarrassed,amused,caring,1.0
hit:7052_conv:14105,jealous,"['annoyed', 'sad', 'understood']",annoyed,sad,understood,
hit:11289_conv:22579,angry,"['worried', 'sad', 'hopeful']",worried,sad,hopeful,
hit:1450_conv:2901,content,"['hopeful', 'content', 'relieved']",hopeful,content,relieved,2.0
hit:3005_conv:6010,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,angry,frustrated,1.0
hit:6534_conv:13069,afraid,"['anxious', 'hopeful', 'encouraging']",anxious,hopeful,encouraging,
hit:1024_conv:2048,caring,"['joyful', 'happy', 'content']",joyful,happy,content,
hit:2535_conv:5070,devastated,"['sad', 'surprised', 'sympathetic']",sad,surprised,sympathetic,
hit:11746_conv:23492,nostalgic,"['nostalgic', ' disappointed', ' longing']",nostalgic,disappointed,longing,1.0
hit:1279_conv:2559,guilty,"['guilty', 'understanding', 'content']",guilty,understanding,content,1.0
hit:1929_conv:3859,embarrassed,"['frustrated', ' grateful', ' proud']",frustrated,grateful,proud,
hit:2889_conv:5779,furious,"['angry', ' frustrated', ' disappointed']",angry,frustrated,disappointed,
hit:5595_conv:11190,joyful,"['excited', 'happy', 'content']",excited,happy,content,
hit:1809_conv:3619,devastated,"['anxious', ' horrified', ' concerned']",anxious,horrified,concerned,
hit:5200_conv:10400,impressed,"['impressed', ' excited', ' amazed']",impressed,excited,amazed,1.0
hit:3211_conv:6423,hopeful,"['worried', 'sad', 'grateful']",worried,sad,grateful,
hit:9483_conv:18966,surprised,"['surprised', ' grateful', ' happy']",surprised,grateful,happy,1.0
hit:2438_conv:4876,apprehensive,"['anxious', 'nervous', 'encouraging']",anxious,nervous,encouraging,
hit:4722_conv:9445,sad,"['nostalgic', ' sad', ' fond']",nostalgic,sad,fond,2.0
hit:93_conv:187,afraid,"['terrified', 'relieved', 'anxious']",terrified,relieved,anxious,
hit:2964_conv:5929,furious,"['angry', 'upset', 'annoyed']",angry,upset,annoyed,
hit:6275_conv:12550,caring,"['sad', 'disappointed', 'compassionate']",sad,disappointed,compassionate,
hit:4947_conv:9894,anxious,"['anxious', 'worried', 'hopeful']",anxious,worried,hopeful,1.0
hit:5014_conv:10028,anxious,"['terrified', 'worried', 'sad']",terrified,worried,sad,
hit:10_conv:21,angry,"['afraid', 'sad', 'upset']",afraid,sad,upset,
hit:5719_conv:11439,ashamed,"['ashamed', 'disappointed', 'concerned']",ashamed,disappointed,concerned,1.0
hit:9069_conv:18139,jealous,"['jealous', 'annoyed', 'frustrated']",jealous,annoyed,frustrated,1.0
hit:58_conv:116,guilty,"['guilty', ' embarrassed', ' amused']",guilty,embarrassed,amused,1.0
hit:7325_conv:14651,sad,"['sad', 'concerned', 'anxious']",sad,concerned,anxious,1.0
hit:7441_conv:14883,annoyed,"['excited', 'curious', 'hopeful']",excited,curious,hopeful,
hit:11967_conv:23934,nostalgic,"['nostalgic', ' excited', ' concerned']",nostalgic,excited,concerned,1.0
hit:6609_conv:13218,anxious,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,
hit:6967_conv:13935,hopeful,"['hopeful', ' relieved', ' annoyed']",hopeful,relieved,annoyed,1.0
hit:11036_conv:22072,faithful,"['surprised', ' amused', ' joking']",surprised,amused,joking,
hit:7287_conv:14574,excited,"['proud', 'excited', 'amused']",proud,excited,amused,2.0
hit:11864_conv:23728,hopeful,"['excited', 'hopeful', 'amused']",excited,hopeful,amused,2.0
hit:6994_conv:13988,excited,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,1.0
hit:9682_conv:19365,grateful,"['happy', ' grateful', ' content']",happy,grateful,content,2.0
hit:2608_conv:5216,sad,"['sad', ' grateful', ' determined']",sad,grateful,determined,1.0
hit:4209_conv:8418,afraid,"['relieved', ' grateful', ' anxious']",relieved,grateful,anxious,
hit:5127_conv:10255,afraid,"['relieved', 'sad', 'anxious']",relieved,sad,anxious,
hit:7234_conv:14469,disgusted,"['disgusted', 'grossed out', 'surprised']",disgusted,grossed out,surprised,1.0
hit:1723_conv:3446,embarrassed,"['embarrassed', ' mortified', ' curious']",embarrassed,mortified,curious,1.0
hit:3265_conv:6530,excited,"['excited', 'hopeful', 'curious']",excited,hopeful,curious,1.0
hit:7900_conv:15800,angry,"['annoyed', 'disgusted', 'frustrated']",annoyed,disgusted,frustrated,
hit:2293_conv:4586,jealous,"['disappointed', ' insecure', ' hopeful']",disappointed,insecure,hopeful,
hit:2890_conv:5781,surprised,"['surprised', ' relieved', ' impressed']",surprised,relieved,impressed,1.0
hit:4538_conv:9077,joyful,"['excited', 'happy', 'curious']",excited,happy,curious,
hit:5834_conv:11668,annoyed,"['annoyed', 'frustrated', ' hopeful']",annoyed,frustrated,hopeful,1.0
hit:12036_conv:24073,devastated,"['devastated', ' anxious', ' regretful']",devastated,anxious,regretful,1.0
hit:592_conv:1185,guilty,"['jealous', 'happy', 'confident']",jealous,happy,confident,
hit:3060_conv:6120,impressed,"['impressed', ' surprised', ' appreciative']",impressed,surprised,appreciative,1.0
hit:3573_conv:7147,annoyed,"['annoyed', ' frustrated', ' understanding']",annoyed,frustrated,understanding,1.0
hit:1057_conv:2114,ashamed,"['guilty', 'excited', 'relieved']",guilty,excited,relieved,
hit:11790_conv:23581,jealous,"['jealous', 'insecure', 'envious']",jealous,insecure,envious,1.0
hit:1367_conv:2734,terrified,"['excited', 'curious', 'anxious']",excited,curious,anxious,
hit:10321_conv:20642,embarrassed,"['embarrassed', 'awkward', 'anxious']",embarrassed,awkward,anxious,1.0
hit:7746_conv:15492,caring,"['anxious', ' relieved', ' grateful']",anxious,relieved,grateful,
hit:8370_conv:16741,impressed,"['exhausted', 'surprised', 'proud']",exhausted,surprised,proud,
hit:8859_conv:17718,grateful,"['happy', 'excited', 'content']",happy,excited,content,
hit:886_conv:1773,anxious,"['anxious', 'nervous', 'insecure']",anxious,nervous,insecure,1.0
hit:5700_conv:11400,annoyed,"['annoyed', 'tired', 'amused']",annoyed,tired,amused,1.0
hit:9063_conv:18127,surprised,"['surprised', 'disgusted', 'curious']",surprised,disgusted,curious,1.0
hit:2235_conv:4470,guilty,"['embarrassed', ' relieved', ' anxious']",embarrassed,relieved,anxious,
hit:4021_conv:8042,annoyed,"['annoyed', 'disgusted', 'frustrated']",annoyed,disgusted,frustrated,1.0
hit:7334_conv:14669,terrified,"['afraid', 'disgusted', 'confused']",afraid,disgusted,confused,
hit:4727_conv:9454,disgusted,"['annoyed', ' afraid', ' frustrated']",annoyed,afraid,frustrated,
hit:7121_conv:14243,content,"['disappointed', 'happy', 'relieved']",disappointed,happy,relieved,
hit:9238_conv:18477,impressed,"['proud', 'happy', 'excited']",proud,happy,excited,
hit:9170_conv:18341,furious,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:6208_conv:12417,annoyed,"['frustrated', 'tired', 'anxious']",frustrated,tired,anxious,
hit:6355_conv:12711,devastated,"['devastated', ' sad', ' sympathetic']",devastated,sad,sympathetic,1.0
hit:6882_conv:13764,angry,"['angry', 'sad', 'frustrated']",angry,sad,frustrated,1.0
hit:11936_conv:23872,faithful,"['happy', ' grateful', ' content']",happy,grateful,content,
hit:5926_conv:11852,caring,"['sad', ' worried', ' stressed']",sad,worried,stressed,
hit:7065_conv:14130,sad,"['sad', ' sympathetic', ' hopeful']",sad,sympathetic,hopeful,1.0
hit:809_conv:1619,sad,"['sad', 'helpless', 'grateful']",sad,helpless,grateful,1.0
hit:4466_conv:8933,terrified,"['afraid', 'surprised', 'amused']",afraid,surprised,amused,
hit:6916_conv:13833,afraid,"['anxious', 'hopeful', 'concerned']",anxious,hopeful,concerned,
hit:10773_conv:21547,furious,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,
hit:1445_conv:2890,trusting,"['worried', 'anxious', 'distrustful']",worried,anxious,distrustful,
hit:11899_conv:23799,guilty,"['surprised', ' relieved', ' grateful']",surprised,relieved,grateful,
hit:11426_conv:22853,disgusted,"['sad', 'disgusted', 'sympathetic']",sad,disgusted,sympathetic,2.0
hit:168_conv:337,terrified,"['anxious', 'relieved', 'grateful']",anxious,relieved,grateful,
hit:1800_conv:3601,disgusted,"['sad', 'angry', 'frustrated']",sad,angry,frustrated,
hit:3367_conv:6735,prepared,"['proud', 'content', 'amused']",proud,content,amused,
hit:4249_conv:8499,terrified,"['afraid', 'relieved', 'surprised']",afraid,relieved,surprised,
hit:6631_conv:13262,anticipating,"['excited', ' hopeful', ' envious']",excited,hopeful,envious,
hit:12423_conv:24846,afraid,"['terrified', 'sad', 'concerned']",terrified,sad,concerned,
hit:7420_conv:14840,jealous,"['disappointed', ' jealous', ' frustrated']",disappointed,jealous,frustrated,2.0
hit:4025_conv:8051,angry,"['angry', 'frustrated', 'worried']",angry,frustrated,worried,1.0
hit:11762_conv:23525,devastated,"['devastated', 'sad', 'comforted']",devastated,sad,comforted,1.0
hit:7764_conv:15528,furious,"['angry', 'frustrated', 'annoyed']",angry,frustrated,annoyed,
hit:9430_conv:18860,content,"['content', 'relaxed', 'hopeful']",content,relaxed,hopeful,1.0
hit:9954_conv:19909,anxious,"['anxious', 'nervous', 'hopeful']",anxious,nervous,hopeful,1.0
hit:10260_conv:20521,ashamed,"['ashamed', ' upset', ' angry']",ashamed,upset,angry,1.0
hit:5555_conv:11110,terrified,"['surprised', 'relieved', 'anxious']",surprised,relieved,anxious,
hit:12400_conv:24801,content,"['content', 'comfortable', 'hopeful']",content,comfortable,hopeful,1.0
hit:1881_conv:3763,excited,"['excited', 'curious', 'hopeful']",excited,curious,hopeful,1.0
hit:3977_conv:7955,surprised,"['intrigued', ' apprehensive', ' surprised']",intrigued,apprehensive,surprised,3.0
hit:2963_conv:5926,surprised,"['surprised', ' ashamed', ' forgetful']",surprised,ashamed,forgetful,1.0
hit:3964_conv:7929,trusting,"['trust', 'grateful', 'confident']",trust,grateful,confident,
hit:542_conv:1084,jealous,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,
hit:9943_conv:19887,anxious,"['anxious', ' annoyed', ' worried']",anxious,annoyed,worried,1.0
hit:3192_conv:6384,afraid,"['terrified', 'worried', 'relieved']",terrified,worried,relieved,
hit:3694_conv:7388,anxious,"['anxious', 'worried', 'hopeful']",anxious,worried,hopeful,1.0
hit:9899_conv:19799,furious,"['anxious', 'sad', 'concerned']",anxious,sad,concerned,
hit:6991_conv:13983,disappointed,"['disappointed', 'hopeful', 'optimistic']",disappointed,hopeful,optimistic,1.0
hit:745_conv:1491,sad,"['worried', 'scared', 'anxious']",worried,scared,anxious,
hit:2149_conv:4298,anticipating,"['anxious', 'confident', 'nervous']",anxious,confident,nervous,
hit:3981_conv:7963,nostalgic,"['nostalgic', ' sad', ' envious']",nostalgic,sad,envious,1.0
hit:995_conv:1990,excited,"['excited', ' relieved', ' grateful']",excited,relieved,grateful,1.0
hit:7423_conv:14847,joyful,"['excited', 'happy', 'content']",excited,happy,content,
